anio,hogar,ingreso,personas_hogar,departamento
2013,2013039296,20220.13,1,1
2013,2013003186,35760.46,3,1
2013,2013011162,21737.4,3,1
2013,2013002780,58226.68,4,1
2013,2013021069,44558.71,4,1
2013,2013022054,56960.24,1,1
2013,2013012353,48073.64,2,1
2013,2013019068,30093.0,1,1
2013,2013004650,3900.0,1,1
2013,2013041443,17000.0,2,1
2013,2013014654,40758.0,4,1
2013,2013048117,9397.09,2,1
2013,2013037324,51973.64,3,1
2013,2013032378,4760.0,2,1
2013,2013023924,16344.0,4,1
2013,2013050984,15216.46,1,1
2013,2013039372,38941.12,5,1
2013,2013033223,33828.0,1,1
2013,2013051457,36572.0,3,1
2013,2013027500,71430.0,5,1
2013,2013049075,208599.0,3,1
2013,2013038337,55996.0,1,1
2013,2013008569,59124.15,2,1
2013,2013000806,69760.46,3,1
2013,2013030192,21586.0,1,1
2013,2013023559,137930.0,5,1
2013,2013041495,42149.38,3,1
2013,2013036992,45461.2829756485,5,1
2013,2013018713,33336.46,2,1
2013,2013028690,87293.64,4,1
2013,2013048990,27740.91,1,1
2013,2013036620,58344.0,4,1
2013,2013022607,31145.68,5,1
2013,2013014032,79900.68,4,1
2013,2013044364,33782.27,3,1
2013,2013022077,36485.91,2,1
2013,2013036577,35149.38,3,1
2013,2013048082,10000.0,1,1
2013,2013023302,35222.73,3,1
2013,2013017004,26586.0,1,1
2013,2013015616,60000.0,1,1
2013,2013001865,68198.64,2,1
2013,2013003117,40000.4733333333,4,1
2013,2013031163,117074.56,4,1
2013,2013006063,28173.64,2,1
2013,2013042094,29739.66,4,1
2013,2013004847,24973.64,2,1
2013,2013012039,19000.0,3,1
2013,2013049370,26086.82,1,1
2013,2013021641,50308.5033333333,2,1
2013,2013021919,51104.32,1,1
2013,2013028464,27569.92,2,1
2013,2013007869,9700.0,5,1
2013,2013040329,18252.6666666667,1,1
2013,2013020947,39481.82,2,1
2013,2013016183,21586.0,1,1
2013,2013007732,91684.1,5,1
2013,2013017238,21783.94,3,1
2013,2013040064,62371.08,2,1
2013,2013047545,17707.1066666667,1,2
2013,2013018533,18966.77,3,2
2013,2013015994,7153.0,2,2
2013,2013002156,28315.55,1,2
2013,2013010037,9107.35,2,2
2013,2013001953,56429.4,4,2
2013,2013016529,22588.08,5,2
2013,2013026580,54087.0,5,2
2013,2013026830,18500.0,1,2
2013,2013036631,6100.0,2,2
2013,2013018045,36434.0,3,3
2013,2013043939,29638.0,1,3
2013,2013043618,23957.1933333333,1,3
2013,2013035915,63463.4166666667,2,3
2013,2013048843,28700.9,4,3
2013,2013002238,29135.55,3,3
2013,2013022856,40809.88,2,3
2013,2013002737,48214.7,2,3
2013,2013040615,27675.88,2,3
2013,2013025590,42509.88,3,3
2013,2013048506,41304.94,2,3
2013,2013019596,19946.1029756485,4,3
2013,2013005381,26555.51,2,3
2013,2013041267,35795.9909742057,6,3
2013,2013000958,117129.43,5,3
2013,2013016037,66214.0,3,3
2013,2013003508,12407.35,1,3
2013,2013016369,56511.44,2,3
2013,2013041750,109663.0,1,3
2013,2013050289,12010.27,3,3
2013,2013050838,66883.25,3,3
2013,2013025983,16307.35,1,3
2013,2013022984,64151.76,4,3
2013,2013014755,9577.99097420571,6,3
2013,2013014719,14287.9574501675,5,3
2013,2013050952,19787.94,1,3
2013,2013032522,22161.77,3,3
2013,2013022218,10607.0,2,3
2013,2013029321,10496.75,1,3
2013,2013006244,25036.75,5,3
2013,2013023409,33822.05,3,3
2013,2013023358,99035.0,5,3
2013,2013035005,68152.0,4,3
2013,2013022008,31305.99,3,3
2013,2013013472,18789.0,2,3
2013,2013011108,12607.35,1,3
2013,2013012789,21083.3333333333,2,3
2013,2013000360,33607.35,2,3
2013,2013026839,19307.0,2,3
2013,2013002306,14000.0,2,3
2013,2013011565,30087.29,5,3
2013,2013003611,27016.0358245332,5,3
2013,2013029351,49075.88,3,3
2013,2013047871,60116.94,3,3
2013,2013020323,43000.0,1,3
2013,2013002228,6000.0,2,3
2013,2013018755,11796.75,2,3
2013,2013044487,10531.2829756485,4,3
2013,2013017746,10538.94,1,3
2013,2013036810,14623.27,7,3
2013,2013030915,33822.05,3,3
2013,2013021072,37160.6829756485,6,3
2013,2013012756,24060.6829756485,4,3
2013,2013012169,38847.1,4,3
2013,2013007782,19615.55,1,3
2013,2013001306,20621.3829756485,7,3
2013,2013026517,16605.72,2,3
2013,2013025850,30706.26,3,3
2013,2013004418,47439.67,5,3
2013,2013018420,20887.54,5,3
2013,2013024159,55322.05,4,3
2013,2013020094,55239.0,2,3
2013,2013000293,53814.7,2,3
2013,2013023730,38821.0,4,3
2013,2013010364,12000.0,2,3
2013,2013018082,38407.4533333333,4,3
2013,2013049622,36445.3133333333,2,3
2013,2013014951,26376.0,1,3
2013,2013048755,15000.0,2,3
2013,2013024355,41607.0,1,3
2013,2013014162,15509.88,2,4
2013,2013049373,39459.6366666667,3,4
2013,2013017641,14787.94,1,4
2013,2013023665,6451.0,1,4
2013,2013025948,39780.6666666667,3,4
2013,2013038280,14632.04,5,4
2013,2013004522,10310.27,2,4
2013,2013012977,20424.97,4,4
2013,2013044778,28802.86,1,4
2013,2013004975,6250.0,2,4
2013,2013052000,51872.3866666667,5,4
2013,2013003300,24178.01,4,4
2013,2013046362,17676.9366666667,3,5
2013,2013031661,27028.84,3,5
2013,2013013076,11880.0,3,5
2013,2013030446,40219.76,4,5
2013,2013037984,54214.7,3,5
2013,2013033074,19414.7,2,5
2013,2013035566,44209.88,2,5
2013,2013029770,41178.0,2,5
2013,2013051050,18000.0,1,5
2013,2013017895,76441.0,4,5
2013,2013002448,110429.4,4,5
2013,2013012764,36607.35,1,5
2013,2013002292,47664.05,3,5
2013,2013039031,52942.05,3,5
2013,2013033396,16007.94,1,5
2013,2013016003,26781.98,2,5
2013,2013032406,75030.0,4,5
2013,2013037473,60261.3333333333,5,6
2013,2013002933,20246.65,3,6
2013,2013014898,13687.94,1,6
2013,2013014179,30890.25,4,6
2013,2013016908,37101.97,3,6
2013,2013015101,19805.99,2,6
2013,2013037876,22856.68,3,6
2013,2013024768,19173.06,2,6
2013,2013021717,41176.1666666667,4,6
2013,2013034595,29117.97,3,7
2013,2013024906,43609.88,2,7
2013,2013010447,37551.5163089818,4,7
2013,2013039317,33542.53,2,7
2013,2013010491,34607.35,1,7
2013,2013010788,22307.35,2,8
2013,2013040649,23100.0,1,8
2013,2013041327,51420.2829756485,7,8
2013,2013050033,58511.7466666667,4,8
2013,2013004078,25086.7637949541,5,8
2013,2013021474,13696.8709742057,5,8
2013,2013007879,20500.0,2,8
2013,2013049079,10831.94,1,8
2013,2013016856,35736.68,4,8
2013,2013026584,11466.0358245332,4,8
2013,2013004320,80822.05,4,8
2013,2013001343,21714.7,2,8
2013,2013043826,8000.0,1,9
2013,2013037842,8750.0,1,9
2013,2013008726,36414.7,2,9
2013,2013014273,35927.1733333333,3,9
2013,2013025227,65388.23,5,9
2013,2013050039,13572.0,1,9
2013,2013035656,41863.7687542333,10,9
2013,2013017657,15796.75,1,9
2013,2013034954,13857.95,3,9
2013,2013042843,37802.86,5,10
2013,2013003432,25134.89,3,10
2013,2013041291,12796.75,1,10
2013,2013030658,75889.0,5,10
2013,2013019354,48393.5,3,10
2013,2013021125,28417.97,3,10
2013,2013026543,29629.68,3,10
2013,2013020408,32507.0,3,10
2013,2013005730,11170.0,2,10
2013,2013023887,31805.99,2,10
2013,2013039063,30693.5,2,10
2013,2013003765,28407.35,2,10
2013,2013052070,41796.75,1,10
2013,2013051749,13833.3333333333,2,10
2013,2013030845,13500.0,1,10
2013,2013040435,9607.0,2,10
2013,2013009745,65686.9129438571,4,10
2013,2013011179,73462.2,4,10
2013,2013008915,19907.35,1,10
2013,2013050749,15787.94,2,10
2013,2013038478,39631.27,5,10
2013,2013023401,35822.05,3,10
2013,2013007899,15357.35,2,10
2013,2013024087,98187.0,4,10
2013,2013013921,8853.78297564846,4,10
2013,2013026307,24130.0833333333,2,10
2013,2013026054,14944.94,1,10
2013,2013047411,48214.7,3,10
2013,2013008388,28029.89,4,10
2013,2013013163,20539.0533333333,2,10
2013,2013030863,36909.88,2,10
2013,2013028666,50047.3333333333,2,10
2013,2013014762,31116.7829756485,5,11
2013,2013020792,55593.5,2,11
2013,2013036796,42232.44,4,11
2013,2013043216,27453.48,4,11
2013,2013018406,37860.2829756485,5,11
2013,2013002972,28569.8566888494,3,11
2013,2013002391,31607.35,1,11
2013,2013041173,23314.7,2,11
2013,2013022439,33909.0,2,11
2013,2013031361,51094.0,5,11
2013,2013039673,107035.44,4,11
2013,2013031418,35627.12,4,11
2013,2013006765,62933.92,5,11
2013,2013037153,28390.78,2,11
2013,2013022134,28611.98,3,11
2013,2013008610,49962.2,4,12
2013,2013013800,87151.76,4,12
2013,2013024888,53765.5,6,12
2013,2013041471,28262.0,4,12
2013,2013028745,56786.0,4,12
2013,2013042079,39619.76,4,12
2013,2013005797,27243.35,2,12
2013,2013030629,16511.2829756485,4,12
2013,2013017595,37756.5079346161,6,13
2013,2013045703,76107.3033333333,3,13
2013,2013014381,27075.88,2,13
2013,2013038541,17175.94,3,13
2013,2013038175,59680.0,3,13
2013,2013021584,31417.2829756485,4,13
2013,2013008343,19214.7,4,13
2013,2013042832,20802.86,2,13
2013,2013043366,22640.6833333333,1,13
2013,2013032241,18327.1629756485,4,13
2013,2013040061,18172.6566666667,2,13
2013,2013021436,31850.25,4,13
2013,2013038855,48908.58,3,13
2013,2013020096,16458.46,3,13
2013,2013029410,44319.28,4,13
2013,2013038160,59896.75,1,13
2013,2013008645,21057.35,2,14
2013,2013050152,5163.0,1,14
2013,2013016516,29351.06,6,14
2013,2013014294,15602.86,2,14
2013,2013013642,31586.15,4,14
2013,2013016314,37014.0,2,14
2013,2013017970,15267.0,1,14
2013,2013048321,47928.0,6,14
2013,2013038031,14400.0,2,14
2013,2013048811,19176.5466666667,2,14
2013,2013018909,119972.386666667,2,14
2013,2013047413,19614.0,2,14
2013,2013047204,21829.6666666667,2,14
2013,2013048828,9289.94,2,14
2013,2013034120,27340.0,2,14
2013,2013042989,24564.82,3,14
2013,2013003738,31958.7,2,14
2013,2013035139,11500.0,1,14
2013,2013027921,29237.94,1,14
2013,2013010960,11207.35,1,14
2013,2013037170,23221.0,3,14
2013,2013032278,25838.3333333333,4,14
2013,2013018518,61404.75,2,14
2013,2013002855,19831.1,2,14
2013,2013017110,19718.2829756485,4,15
2013,2013011980,48929.55,1,15
2013,2013005273,24607.35,2,15
2013,2013004350,46429.4,4,15
2013,2013030102,6065.0,1,15
2013,2013050465,48860.9488001817,13,15
2013,2013040555,15623.9909742057,6,15
2013,2013007787,28954.3137949541,4,15
2013,2013015913,38212.1,6,15
2013,2013020400,12250.0,1,15
2013,2013016784,40533.0,4,15
2013,2013035706,59840.0,1,15
2013,2013031408,14804.94,2,15
2013,2013051280,30004.94,8,15
2013,2013018444,17004.94,1,15
2013,2013002059,45500.2310750274,8,15
2013,2013000939,13414.7,2,15
2013,2013028734,72927.0466666667,3,15
2013,2013032245,25175.88,3,16
2013,2013022789,37760.1666666667,2,16
2013,2013047903,19111.98,2,16
2013,2013033021,40787.94,2,16
2013,2013011672,34914.7,2,16
2013,2013051069,44993.5,2,16
2013,2013006587,28814.7,2,16
2013,2013012793,44940.32,3,16
2013,2013045024,44409.88,2,16
2013,2013042573,17816.26,2,16
2013,2013021622,20709.59,3,16
2013,2013020435,34443.2133333333,2,16
2013,2013012016,35453.7858245332,5,16
2013,2013020943,19719.8201360203,6,16
2013,2013020840,14800.0,6,16
2013,2013024118,15192.64,1,16
2013,2013043201,34440.25,3,16
2013,2013049560,46694.2829756485,7,17
2013,2013023547,8324.10666666667,1,17
2013,2013046949,17435.5029756485,4,17
2013,2013029141,19036.85,4,17
2013,2013022993,18514.0,2,17
2013,2013025354,36695.25,4,17
2013,2013036288,16500.0,1,17
2013,2013040764,33652.0,4,17
2013,2013015306,57688.24,4,17
2013,2013033146,42530.05,4,17
2013,2013040518,15617.97,3,17
2013,2013005372,10934.24,2,17
2013,2013030310,50448.58,3,17
2013,2013044894,17607.35,1,17
2013,2013001810,74164.05,4,18
2013,2013042595,43210.53,5,18
2013,2013050719,12807.0,1,18
2013,2013018937,39051.52,5,18
2013,2013047404,20926.0,4,18
2013,2013015354,24005.99,2,18
2013,2013029178,37214.0,2,18
2013,2013028398,31605.72,2,18
2013,2013037704,26438.7,3,18
2013,2013044881,45707.35,1,18
2013,2013013287,45489.0,3,18
2013,2013014873,8611.75,1,18
2013,2013029613,42015.59,3,18
2013,2013001536,17327.62,3,18
2013,2013010735,9539.96,4,18
2013,2013048101,21965.35,1,19
2013,2013020554,12107.0,1,19
2013,2013023968,13996.75,2,19
2013,2013047438,17813.13,3,19
2013,2013025970,30337.2829756485,4,19
2013,2013021264,16230.5129756485,6,19
2013,2013048722,17804.94,1,19
2013,2013010160,38600.0,6,19
2013,2013040928,54686.03,6,19
2013,2013048953,59909.2133333333,2,19
2014,2014052524,25202.0,3,1
2014,2014032066,34500.0,4,1
2014,2014006111,48464.0,2,1
2014,2014018893,20984.0,2,1
2014,2014014915,35601.0,1,1
2014,2014023122,63902.0,2,1
2014,2014003034,29033.0,1,1
2014,2014026652,30732.0,1,1
2014,2014013063,40974.0,2,1
2014,2014008196,31354.0,2,1
2014,2014026623,98784.0,2,1
2014,2014045769,64500.0,2,1
2014,2014000108,11732.0,1,1
2014,2014039422,27028.0,2,1
2014,2014022654,41666.7558576937,5,1
2014,2014005654,215934.333333333,2,1
2014,2014049825,56622.0,2,1
2014,2014036343,62870.0,3,1
2014,2014047976,38500.0,2,1
2014,2014016870,36842.0,3,1
2014,2014038123,19691.0,1,1
2014,2014032851,49926.0,3,1
2014,2014035812,60303.0,4,1
2014,2014028117,23972.0,3,1
2014,2014008078,62753.0,4,1
2014,2014006843,19251.0,1,1
2014,2014029959,153464.0,2,1
2014,2014029819,57702.0,2,1
2014,2014018732,29002.3733333333,3,1
2014,2014037271,37601.0,1,1
2014,2014030407,33101.0,1,1
2014,2014006577,36302.0,2,1
2014,2014029244,76666.6666666667,1,1
2014,2014010025,62000.0,1,1
2014,2014026098,20500.0,2,1
2014,2014000168,110434.0,2,1
2014,2014011048,52450.6666666667,2,1
2014,2014023431,55954.0,2,1
2014,2014027066,45420.0,2,1
2014,2014006493,17449.9441349609,6,1
2014,2014018291,35000.0,1,1
2014,2014027647,31202.0,2,1
2014,2014037480,22601.0,1,1
2014,2014006226,51588.0,5,1
2014,2014018182,12400.0,3,1
2014,2014016801,50732.0,1,1
2014,2014052211,60726.0,1,1
2014,2014025651,51502.0,2,1
2014,2014014021,49865.0,1,1
2014,2014000806,13601.0,1,1
2014,2014038428,38129.5,2,1
2014,2014020611,75909.0,5,1
2014,2014045139,53000.0,4,1
2014,2014042817,202961.333333333,4,1
2014,2014000668,13751.0,1,1
2014,2014004552,49529.52,4,1
2014,2014037528,42502.0,2,1
2014,2014005751,20000.0,1,1
2014,2014033092,151709.666666667,3,1
2014,2014039500,21327.0,4,1
2014,2014016124,21201.2558576937,4,1
2014,2014035491,14601.0,2,1
2014,2014053076,40750.0,1,1
2014,2014020101,14000.0,2,1
2014,2014032008,33502.0,3,1
2014,2014006047,7232.0,2,1
2014,2014042014,14267.0,1,1
2014,2014007243,94804.0,4,1
2014,2014007679,40268.0,4,1
2014,2014021035,50696.0,3,1
2014,2014046479,76968.0,4,1
2014,2014023417,45779.3333333333,3,1
2014,2014018387,68600.6666666667,2,1
2014,2014044774,136928.0,4,1
2014,2014010009,64154.7604250247,10,1
2014,2014022112,42681.0,3,1
2014,2014009482,27112.0,2,1
2014,2014043098,18750.0,1,1
2014,2014032583,150108.0,3,1
2014,2014039413,38636.0,2,1
2014,2014009236,25727.0,1,1
2014,2014024225,145464.0,2,1
2014,2014022427,78385.52,5,1
2014,2014022425,62501.0,1,1
2014,2014018028,34303.0,5,1
2014,2014042490,40301.0,1,1
2014,2014001856,61106.0,3,1
2014,2014021423,56429.0,3,1
2014,2014024252,97124.0,7,1
2014,2014030171,62228.52,3,1
2014,2014031845,41601.0,1,1
2014,2014010573,31329.85,3,1
2014,2014024716,35454.0,2,1
2014,2014004253,19601.0,1,1
2014,2014015483,81404.0,4,1
2014,2014019312,34953.5937583581,7,1
2014,2014053055,41027.0,1,1
2014,2014025572,45702.0,2,1
2014,2014001210,58472.0,2,1
2014,2014011459,42026.0,1,1
2014,2014004249,16480.0,1,1
2014,2014023920,40703.0,2,1
2014,2014016743,30930.0,7,1
2014,2014022951,63187.0,4,1
2014,2014030667,29751.0,1,1
2014,2014033773,49601.0,2,1
2014,2014020079,36184.0,2,1
2014,2014034976,12521.2558576937,4,1
2014,2014024048,65276.0,3,1
2014,2014002337,172191.333333333,4,1
2014,2014021351,16201.0,2,1
2014,2014006129,48049.0,3,1
2014,2014024065,15032.0,1,1
2014,2014046649,28554.0,2,1
2014,2014052337,32521.0,3,1
2014,2014006556,37502.0,2,1
2014,2014044581,72303.0,3,1
2014,2014031535,95074.6666666667,4,1
2014,2014007147,17751.0,1,1
2014,2014034520,53022.0,2,1
2014,2014002873,114868.666666667,2,1
2014,2014043727,94404.0,4,1
2014,2014013501,12732.0,1,1
2014,2014025518,23132.0,2,1
2014,2014049134,62099.3333333333,1,1
2014,2014024687,24727.0,1,1
2014,2014013250,19000.0,1,1
2014,2014009354,34516.7558576937,5,1
2014,2014002098,83028.0,2,1
2014,2014024557,36852.250883002,6,1
2014,2014040563,60404.0,4,1
2014,2014031075,49054.0,3,1
2014,2014050041,45000.0,1,1
2014,2014019041,33528.52,3,1
2014,2014003622,71529.3333333333,3,1
2014,2014044329,16661.7558576937,3,1
2014,2014045293,69772.0,2,1
2014,2014039417,43472.0,2,1
2014,2014040826,41408.6666666667,1,1
2014,2014023263,23069.3333333333,1,1
2014,2014008787,84306.0,4,1
2014,2014026968,38408.6666666667,1,1
2014,2014017546,47727.0,2,1
2014,2014026889,37226.0,3,1
2014,2014050158,15202.0,1,1
2014,2014005532,24179.0,1,1
2014,2014016673,91803.0,3,1
2014,2014035960,17827.0,1,1
2014,2014003032,28158.9441349609,5,1
2014,2014027568,36293.4441349609,5,1
2014,2014010270,65085.3333333333,2,1
2014,2014028878,44254.0,2,1
2014,2014042145,70745.8333333333,3,1
2014,2014028452,10827.5,4,1
2014,2014013839,34968.0,4,1
2014,2014031686,38778.0,1,1
2014,2014009915,86297.3333333333,4,1
2014,2014000957,14301.0,1,1
2014,2014036950,32107.0,1,1
2014,2014049800,43402.0,2,1
2014,2014035494,38736.0,1,1
2014,2014052331,18527.0,1,1
2014,2014035718,28472.0,2,1
2014,2014003977,24601.0,3,1
2014,2014007001,21661.7558576937,5,1
2014,2014045919,117454.0,3,1
2014,2014037402,30454.0,2,1
2014,2014037762,34653.04,3,1
2014,2014028054,85502.0,2,1
2014,2014038411,63635.0,5,1
2014,2014023685,27727.0,2,1
2014,2014030480,19664.0,3,1
2014,2014042810,57429.52,4,1
2014,2014042348,40242.0,1,1
2014,2014011461,51184.0,2,1
2014,2014038927,34954.0,2,1
2014,2014010328,36601.0,3,1
2014,2014038655,40736.0,1,1
2014,2014004780,34602.0,2,1
2014,2014048799,82290.0,3,1
2014,2014052112,57732.0,2,1
2014,2014038890,224574.666666667,6,1
2014,2014051100,18172.0,2,1
2014,2014038747,12017.4456007999,3,1
2014,2014024046,21389.52,2,1
2014,2014012835,40826.0,4,1
2014,2014020690,56995.0,4,1
2014,2014041746,35081.0,2,1
2014,2014006101,12251.0,1,1
2014,2014041151,12243.7,4,1
2014,2014047603,95196.0,4,1
2014,2014009910,35196.0,3,1
2014,2014010405,50571.5,5,1
2014,2014028662,115469.666666667,3,1
2014,2014023707,23532.0,1,1
2014,2014042058,21727.0,1,1
2014,2014017661,28332.0,1,1
2014,2014023179,130833.333333333,3,1
2014,2014039043,218458.666666667,6,1
2014,2014049280,88700.0,2,1
2014,2014035774,36847.35,3,1
2014,2014008029,68560.52,5,1
2014,2014008817,43830.0,2,1
2014,2014027409,33664.0,3,1
2014,2014040946,119604.0,3,1
2014,2014000733,24000.0,4,1
2014,2014012596,13883.85,2,2
2014,2014030673,30892.0,3,2
2014,2014011680,14000.0,4,2
2014,2014051199,33744.57,7,2
2014,2014003831,30754.35,7,2
2014,2014027963,22354.0,2,2
2014,2014041058,25818.0,2,2
2014,2014030910,43590.0,3,2
2014,2014033439,24917.0,2,2
2014,2014010872,16687.0,3,2
2014,2014047612,89185.0,4,2
2014,2014007790,18814.0,2,3
2014,2014019626,71989.3333333333,4,3
2014,2014032395,28343.0,2,3
2014,2014042987,22549.0,3,3
2014,2014052461,77371.0,4,3
2014,2014027940,43140.0,2,3
2014,2014029144,18625.0,3,3
2014,2014045173,34504.250883002,6,3
2014,2014025959,57276.0,4,3
2014,2014017915,54648.0,4,3
2014,2014001370,17581.7558576937,4,3
2014,2014008990,13904.7558576937,5,3
2014,2014000441,13801.0,1,3
2014,2014017258,51648.0,4,3
2014,2014047832,16670.0,1,3
2014,2014044691,26728.0,3,3
2014,2014028906,28859.0,2,3
2014,2014030460,32162.0,3,3
2014,2014017393,54352.0,3,3
2014,2014049568,100140.0,5,3
2014,2014033387,57781.0,2,3
2014,2014003984,43445.0,4,3
2014,2014026745,28824.0,2,3
2014,2014012357,18809.0,1,3
2014,2014010830,15618.0,1,3
2014,2014025296,19628.0,1,3
2014,2014020540,39456.0,3,3
2014,2014018439,14170.0,1,3
2014,2014050776,43012.0,4,3
2014,2014034353,45000.0,3,3
2014,2014007368,118664.333333333,4,3
2014,2014051986,70770.52,5,3
2014,2014029568,24927.0,3,3
2014,2014001305,104708.0,4,3
2014,2014012821,87320.0,5,3
2014,2014011947,45827.0,5,3
2014,2014034622,41192.9441349609,5,3
2014,2014006512,57712.0,4,3
2014,2014001965,10670.0,1,3
2014,2014023447,70737.3333333333,7,3
2014,2014002390,30427.0,3,3
2014,2014027665,28052.0,2,3
2014,2014025119,21645.9406261082,6,3
2014,2014042497,20881.0,2,3
2014,2014011234,13096.35,3,3
2014,2014040458,37290.9441349609,4,3
2014,2014022729,44170.0,1,3
2014,2014018768,53341.0,3,3
2014,2014030223,36618.0,2,3
2014,2014001702,147758.0,3,3
2014,2014052648,27602.0,1,3
2014,2014033734,79980.0,4,3
2014,2014032148,14000.0,1,3
2014,2014026535,27318.0,2,3
2014,2014009937,27686.0,2,3
2014,2014021824,22657.0,1,3
2014,2014046223,22003.0,1,3
2014,2014050174,2096.35,2,3
2014,2014041644,38430.0,2,3
2014,2014043313,74828.0,2,3
2014,2014039668,26800.0,1,3
2014,2014042365,42328.0,1,3
2014,2014008650,27314.0,2,3
2014,2014043403,23143.0,1,3
2014,2014031260,19657.0,2,3
2014,2014007711,20424.0,2,3
2014,2014050229,29600.0,1,3
2014,2014028675,20509.0,1,3
2014,2014025782,27820.0,1,3
2014,2014031282,13318.0,2,3
2014,2014002439,25457.0,1,3
2014,2014032284,10428.0,1,3
2014,2014049326,68772.07,7,3
2014,2014040186,32856.0,2,3
2014,2014030107,6000.0,1,3
2014,2014026837,50786.0,3,3
2014,2014045550,58370.0166666667,3,3
2014,2014045909,8657.0,1,3
2014,2014024893,8535.44413496094,4,3
2014,2014000748,126180.0,5,3
2014,2014031668,11889.2558576937,4,4
2014,2014033409,38538.8533333333,4,4
2014,2014001652,40070.5,3,4
2014,2014006511,27329.0,2,4
2014,2014021433,33686.0,2,4
2014,2014042120,32908.85,5,4
2014,2014010873,51270.0,1,4
2014,2014025671,22384.0,3,4
2014,2014005210,19003.0,3,4
2014,2014004698,12470.0,2,4
2014,2014040410,38860.0,4,4
2014,2014005309,22356.0,2,4
2014,2014031498,36426.0,2,4
2014,2014036225,32411.22,3,5
2014,2014035800,44657.0,2,5
2014,2014023049,90333.3333333333,1,5
2014,2014049926,37852.6108016276,5,5
2014,2014035174,34759.0,2,5
2014,2014030400,39519.0,1,5
2014,2014014939,3500.0,2,5
2014,2014045551,14000.0,1,5
2014,2014030951,71330.0,2,5
2014,2014050676,75484.0,3,5
2014,2014006274,14657.0,1,5
2014,2014011339,35809.0,2,5
2014,2014035601,72168.0,4,5
2014,2014026566,21515.0,1,5
2014,2014049809,12115.0,1,5
2014,2014010139,54127.0,3,5
2014,2014008334,66906.0,2,5
2014,2014007552,29552.7558576937,4,5
2014,2014016904,71604.0,2,5
2014,2014002419,47630.0,2,5
2014,2014021602,38540.0,3,6
2014,2014003088,65636.0,4,6
2014,2014028507,14000.0,1,6
2014,2014003159,165114.04,10,6
2014,2014052225,29828.0,2,6
2014,2014046053,57221.56,5,6
2014,2014004276,22362.0,1,6
2014,2014048931,9306.44413496094,4,6
2014,2014035159,26534.1258576937,3,6
2014,2014026521,17819.0,1,6
2014,2014036998,46126.0,3,7
2014,2014004312,46771.2558576937,4,7
2014,2014040451,58212.0,4,7
2014,2014047460,38828.0,1,7
2014,2014017655,38204.0,2,7
2014,2014029915,22720.0,1,8
2014,2014014282,50984.0,3,8
2014,2014021011,19815.0,1,8
2014,2014025731,21100.0,2,8
2014,2014003631,41138.0,4,8
2014,2014049727,25117.2558576937,4,8
2014,2014042820,40571.0,4,8
2014,2014025283,46409.0,2,8
2014,2014004569,11482.35,3,8
2014,2014027924,44738.1866666667,2,8
2014,2014003896,9896.35,3,8
2014,2014018735,13519.0,1,9
2014,2014014952,13870.0,1,9
2014,2014047668,17910.35,2,9
2014,2014018209,68897.7558576937,5,9
2014,2014013131,35830.0,2,9
2014,2014040919,11666.6666666667,1,9
2014,2014035439,13462.0,1,9
2014,2014028550,32814.0,2,9
2014,2014048764,37343.0,1,9
2014,2014002183,56518.0,3,9
2014,2014037995,90042.3333333333,3,10
2014,2014024060,16109.0,1,10
2014,2014027043,35206.0,2,10
2014,2014049325,59392.2,6,10
2014,2014026301,39828.0,2,10
2014,2014003764,56886.0,3,10
2014,2014036515,60983.0,4,10
2014,2014013234,23990.0,2,10
2014,2014031005,48851.250883002,6,10
2014,2014027114,69676.6666666667,5,10
2014,2014018452,22814.0,2,10
2014,2014029948,48186.0,4,10
2014,2014036003,8119.44413496094,5,10
2014,2014025019,72527.0,3,10
2014,2014007723,89270.52,3,10
2014,2014004777,22877.0833333333,2,10
2014,2014048354,39986.0,3,10
2014,2014008233,79980.0,3,10
2014,2014039879,71456.3733333333,4,10
2014,2014020674,18910.35,3,10
2014,2014044591,40924.0,2,10
2014,2014009404,17698.0,2,10
2014,2014045157,48340.0,2,10
2014,2014039324,25809.0,3,10
2014,2014052142,28843.0,2,10
2014,2014010249,21606.0,2,10
2014,2014041624,35286.0,2,10
2014,2014021787,113510.0,4,10
2014,2014025405,14000.0,1,10
2014,2014009124,65027.0,3,10
2014,2014052709,18828.0,2,10
2014,2014047775,100611.666666667,4,11
2014,2014032846,47323.0,1,11
2014,2014014233,59618.0,2,11
2014,2014032059,32530.0,2,11
2014,2014039278,103840.0,6,11
2014,2014034285,12237.35,2,11
2014,2014036415,18800.0,1,11
2014,2014031376,74129.0,2,11
2014,2014052212,73651.3333333333,5,11
2014,2014018292,6657.35,3,11
2014,2014001853,32518.0,4,11
2014,2014014151,11290.0,1,11
2014,2014001679,34784.5,3,11
2014,2014040424,18341.0,2,11
2014,2014034553,21062.9441349609,4,11
2014,2014016414,27005.35,3,11
2014,2014033761,71862.3158576937,10,11
2014,2014002633,11000.0,1,12
2014,2014015311,56795.3333333333,4,12
2014,2014020039,30709.750883002,6,12
2014,2014006051,27578.3137583581,6,12
2014,2014012257,32630.0,3,12
2014,2014006739,9727.0,2,12
2014,2014021337,37236.0,4,12
2014,2014019059,18351.0,2,12
2014,2014027972,10060.0,1,12
2014,2014004237,39114.0,2,13
2014,2014015451,40933.6666666667,3,13
2014,2014036731,49630.0,2,13
